Date,VIX,VXD,VXN,HS&P500,HDJIA,HNASDAQ
16/12/2015,17.860001,16.69,18.79,15.0945306,14.45870836,16.78175263
17/12/2015,18.940001,17.53,20.28,15.67773118,15.0162027,17.28150173
18/12/2015,20.700001,19.3,21.5,16.50120707,16.20188526,18.03925939
21/12/2015,18.700001,18.13,20.22,16.65418811,16.31743225,18.27450811
22/12/2015,16.6,16.44,18.38,16.60683243,16.29518546,18.08728593
23/12/2015,15.57,15.71,17.68,16.9867216,16.57827761,18.20415408
24/12/2015,15.74,15.65,17.81,16.96726434,16.57389462,18.20205427
28/12/2015,16.91,16.73,18.87,16.4877337,16.04791149,17.9532135
29/12/2015,16.08,15.92,17.84,16.45557219,16.01054137,17.64639628
30/12/2015,17.290001,16.56,18.88,16.01575058,15.62170929,17.33784604
31/12/2015,18.209999,17.01,19.63,16.2417561,15.89640496,17.71984562
04/01/2016,20.700001,19.12,22.42,16.17173166,16.02934656,17.8689959
05/01/2016,19.34,18.89,21.56,16.17896999,16.03002634,17.89032863
06/01/2016,20.59,19.62,22.48,16.58278435,16.5192741,17.9745468
07/01/2016,24.99,22.87,26.77,17.94559475,17.82929082,20.09703464
08/01/2016,27.01,25.05,28.33,18.21500608,18.06764501,20.23143759
11/01/2016,24.299999,22.72,26.41,18.21664634,18.09125154,20.2488444
12/01/2016,22.469999,21.52,24.16,18.35567574,18.20874154,20.52601044
13/01/2016,25.219999,23.47,27.11,19.68442453,19.25884708,22.8425056
14/01/2016,23.950001,22.5,25.96,20.03271257,19.49359231,23.45707844
15/01/2016,27.02,25.57,29.13,20.74466914,20.52444937,25.03752356
19/01/2016,26.049999,25.18,29.32,20.32266717,20.11313833,24.55394761
20/01/2016,27.59,26.98,30.84,19.72582131,19.67866448,23.58216589
21/01/2016,26.690001,25.46,30.23,19.67922098,19.70215032,23.54575828
22/01/2016,22.34,21.93,25.74,20.45223101,19.8977207,24.9318494
25/01/2016,24.15,23.46,27.54,20.8279797,20.20965872,24.8999377
26/01/2016,22.5,21.85,26.42,21.21754443,20.80957008,24.99862465
27/01/2016,23.110001,22.19,27.27,20.69804313,20.56524154,25.16396457
28/01/2016,22.42,21.63,26.32,20.71416843,20.61796146,25.39706875
29/01/2016,20.200001,19.57,23.64,21.70491175,21.66722429,26.14575886
01/02/2016,19.98,19.86,23.06,21.29371298,21.34979818,25.80479836
02/02/2016,21.98,21.33,25.08,21.53902165,21.58348707,26.24475713
03/02/2016,21.65,20.99,25.05,20.96226428,20.96717579,25.75549849
04/02/2016,21.84,20.94,25.35,20.84538373,20.91162935,25.5893897
05/02/2016,23.379999,22.13,27.65,21.37033081,21.05963901,27.40057252
08/02/2016,26,24.66,31.46,21.46079169,21.07421603,27.69338934
09/02/2016,26.540001,25.21,31.91,21.45665163,21.05909193,27.70916343
10/02/2016,26.290001,25.07,31.26,21.44742931,21.13247331,27.74221451
11/02/2016,28.139999,27.39,31.87,21.52235276,21.39904818,27.39697797
12/02/2016,25.4,24.58,29.74,22.15482794,22.08956158,27.60676387
16/02/2016,24.110001,23.29,28.67,22.50134496,22.26178361,28.04344453
17/02/2016,22.309999,21.35,27.19,22.57104745,22.26472922,28.19533948
18/02/2016,21.639999,20.51,26.6,22.6039963,22.27549321,28.3724973
19/02/2016,20.530001,19.46,24.91,22.28209058,21.86781217,28.2670258
22/02/2016,19.379999,18.44,23.81,21.60688404,21.19657141,27.19503399
23/02/2016,20.98,19.87,25.3,21.6799281,21.2481901,27.49911717
24/02/2016,20.719999,19.94,24,21.71667349,21.24882242,27.61331684
25/02/2016,19.110001,18.2,22.62,21.84759668,21.47371478,27.54527075
26/02/2016,19.809999,19.09,23.08,20.62174229,20.52141582,25.64060103
29/02/2016,20.549999,19.77,23.55,20.18367665,20.22541035,24.98518405
01/03/2016,17.700001,17.51,20.77,20.39729031,19.96548684,25.05543245
02/03/2016,17.09,16.82,20.6,20.43119714,19.96773318,25.05197954
03/03/2016,16.700001,16.71,20.75,20.17363108,19.466531,25.04712321
04/03/2016,16.860001,16.77,20.81,20.14015998,19.37937451,25.04409145
07/03/2016,17.35,16.99,21.61,19.26478241,19.02812936,23.72679295
08/03/2016,18.67,17.67,22.72,19.00532822,18.74769579,23.47200701
09/03/2016,18.34,17.54,21.89,18.61562554,18.03845145,23.40596714
10/03/2016,18.049999,17.27,21.49,18.34748674,17.59105231,22.27921935
11/03/2016,16.5,16.37,19.65,18.88499511,17.83567951,22.4912369
14/03/2016,16.92,16.12,19.57,17.47223116,16.34019584,21.55065673
15/03/2016,16.84,15.84,19.46,17.47986856,16.341762,21.54484967
16/03/2016,14.99,14.34,17.8,16.69343838,15.539439,20.74411483
17/03/2016,14.44,13.59,17.65,16.74011132,15.40992346,20.69426203
18/03/2016,14.02,13.25,17.2,16.78290632,15.47472538,20.70391434
21/03/2016,13.79,13.41,17.17,15.907759,15.02119995,18.17896289
22/03/2016,14.17,13.79,16.98,15.3718383,14.69598145,17.60253309
23/03/2016,14.94,14.33,17.75,15.48166843,14.75321949,17.72584368
24/03/2016,14.74,14.19,17.31,15.48195934,14.6442142,17.67492862
28/03/2016,15.24,14.65,18.39,15.06669433,13.89487828,17.67925162
29/03/2016,13.82,13.69,16.9,14.19629255,12.72706936,17.78361998
30/03/2016,13.56,13.26,16.53,13.42420402,12.14728085,16.75769864
31/03/2016,13.95,13.74,16.85,12.55961529,11.25184822,15.3704958
01/04/2016,13.1,13.59,15.84,12.62070167,11.36708543,15.33786194
04/04/2016,14.12,14.28,16.85,12.65490789,11.39701621,15.36798203
05/04/2016,15.42,15.4,18.02,12.29803211,10.87734277,14.87384823
06/04/2016,14.09,14.74,16.64,12.14440956,10.53153839,14.88227914
07/04/2016,16.16,15.7,18.62,12.56495664,10.86939795,15.2814449
08/04/2016,15.36,15.33,18.48,12.15370706,10.22480207,15.02509204
11/04/2016,16.26,14.91,18.59,12.16755357,10.18191916,15.05718461
12/04/2016,14.85,13.97,17.48,12.26179073,10.31754671,15.06764835
13/04/2016,13.84,12.85,16.26,10.53388157,8.853985259,12.56181097
14/04/2016,13.72,12.72,16.6,10.46695039,8.839293166,12.56170389
15/04/2016,13.62,12.79,16.05,10.42162039,8.818612725,12.56995432
18/04/2016,13.35,13.11,16.04,10.54922192,8.921715282,12.67842366
19/04/2016,13.24,12.78,16.43,10.58392508,8.883675171,12.72656794
20/04/2016,13.28,12.99,16.31,10.07251818,8.712741986,12.47089368
21/04/2016,13.95,13.49,16.57,10.07856768,8.879587592,12.32786073
22/04/2016,13.22,13.15,16.61,10.07847607,8.885730392,13.03353862
25/04/2016,14.08,13.84,17.21,8.903440351,8.080493546,12.01079526
26/04/2016,13.96,13.93,17.26,8.912479475,8.078854638,12.0832298
27/04/2016,13.77,13.65,17.06,8.909397016,8.112155506,12.31253906
28/04/2016,15.22,14.88,18.07,9.159704102,8.701631907,12.54838291
29/04/2016,15.7,15.01,19.3,9.077430684,8.354281422,12.63588416
02/05/2016,14.68,14.52,18.28,9.267844179,8.333949945,12.89620071
03/05/2016,15.6,15.28,19.02,9.598708343,8.630785981,13.12081695
04/05/2016,16.049999,15.67,19.32,9.748397656,8.756506702,13.24831006
05/05/2016,15.91,15.58,19.14,9.571333121,8.658081517,13.05003206
06/05/2016,14.72,14.43,17.54,9.614831826,8.754153962,13.12254954
09/05/2016,14.57,14.49,17.38,9.616013161,8.766477226,13.13424744
10/05/2016,13.63,13.82,16.27,9.951320632,9.354153461,12.95852145
11/05/2016,14.69,14.78,17.16,10.25273442,9.896789377,13.1512946
12/05/2016,14.41,14.34,17.26,10.23579423,9.884496714,13.19869776
13/05/2016,15.04,15.22,17.1,10.3654599,10.18643227,12.86817038
16/05/2016,14.68,14.46,16.37,10.7070056,10.55188388,13.30234974
17/05/2016,15.57,15.06,17.6,10.6506131,10.73862016,13.59110143
18/05/2016,15.95,15.31,17.41,10.20610849,10.57715502,12.78311318
19/05/2016,16.33,15.74,17.88,9.657719654,10.29758643,12.10836752
20/05/2016,15.2,14.48,16.4,9.780745335,10.3388989,12.51843542
23/05/2016,15.82,14.67,16.85,9.767178046,10.33419602,12.48503402
24/05/2016,14.42,13.57,15.32,10.16262431,10.57632437,13.60976909
25/05/2016,13.9,13.14,15.01,9.944733066,10.40054616,13.24037244
26/05/2016,13.43,12.81,14.71,9.944793809,10.40323013,13.26139848
27/05/2016,13.12,12.44,14.55,10.0180449,10.41831653,13.33610468
31/05/2016,14.19,13.7,15.25,9.841349949,10.36829049,13.25142141
01/06/2016,14.2,13.57,15.39,9.806182115,10.33777778,13.09516542
02/06/2016,13.63,13.09,15.15,9.837820473,10.34576421,13.11337915
03/06/2016,13.47,12.66,15.03,9.75852317,10.19695001,13.18566668
06/06/2016,13.65,13.24,15.25,9.861195893,10.3566164,12.51308696
07/06/2016,14.05,12.79,15.26,9.854290133,10.35189138,12.53129507
08/06/2016,14.08,13.11,15.27,9.885974947,10.40581533,12.46551342
09/06/2016,14.64,13.72,15.68,9.886953444,10.37795888,12.24964092
10/06/2016,17.030001,14.86,17.64,9.882606201,9.998282497,12.21151849
13/06/2016,20.969999,18.44,20.61,10.05208973,10.18573866,12.37087973
14/06/2016,20.5,18.2,20.43,9.80778919,10.04813553,12.08004017
15/06/2016,20.139999,18.17,20.19,9.494918585,9.804385633,11.83109972
16/06/2016,19.370001,17.7,19.83,9.381752121,9.788256966,11.70742954
17/06/2016,19.41,17.68,20.25,9.428895942,9.832733031,12.15316343
20/06/2016,18.370001,16.79,19.31,9.533689728,9.974277826,12.19347206
21/06/2016,18.48,17.16,19.59,9.563544924,9.966355399,12.20218261
22/06/2016,21.17,19.3,21.64,8.865655115,9.311410702,11.52109486
23/06/2016,17.25,16.3,18.21,9.269445596,9.405029718,11.93704059
24/06/2016,25.76,22.71,24.88,13.93914271,13.59720417,16.73620435
27/06/2016,23.85,21.95,24.39,14.68912073,13.94770061,17.65478256
28/06/2016,18.75,17.97,20.11,15.30469977,14.38395741,18.34904005
29/06/2016,16.639999,15.87,18.47,15.84812753,14.8544691,18.632564
30/06/2016,15.63,15.15,17.58,16.32839508,15.34624494,18.93238895
01/07/2016,14.77,14.26,16.83,16.30280052,15.27514129,18.91624945
05/07/2016,15.58,15.08,17.92,16.33022353,15.33709458,18.72876029
06/07/2016,14.96,15.58,17.49,16.392615,15.38877888,18.85403572
07/07/2016,14.76,14.72,17.28,15.90781245,14.98271119,17.92144575
08/07/2016,13.2,13.43,15.74,16.38645723,15.34008461,18.35125671
11/07/2016,13.54,12.61,15.11,16.41609661,15.38883925,18.41346176
12/07/2016,13.55,12.76,15.09,16.49458954,15.4909286,18.40269673
13/07/2016,13.04,12.27,15.24,16.49206243,15.43283356,18.40352611
14/07/2016,12.82,12.08,14.66,16.55908449,15.57750566,18.50493547
15/07/2016,12.67,11.75,14.29,16.54102616,15.55793916,18.49556277
18/07/2016,12.44,12.09,14.71,16.53390657,15.5516637,18.54014771
19/07/2016,11.97,11.7,14.57,16.47812128,15.44733846,18.5473626
20/07/2016,11.77,11.65,14.27,16.52030858,15.45485044,18.84340464
21/07/2016,12.74,12.59,14.98,16.52563933,15.46476731,18.84783273
22/07/2016,12.02,12,14.59,16.5707857,15.48422313,18.87838097
25/07/2016,12.87,13,15.6,16.37929429,15.41119425,18.58476762
26/07/2016,13.05,13.02,15.93,16.20981499,15.26272772,18.42152425
27/07/2016,12.83,12.43,15.14,16.20515181,15.23362449,18.5196143
28/07/2016,12.72,12.24,14.84,16.20305671,15.22504826,18.52735081
29/07/2016,11.87,11.98,13.97,16.18450099,15.15302632,18.50999041
01/08/2016,12.44,12.56,14.52,16.16112329,15.12969212,18.28814471
02/08/2016,13.37,13.17,15.41,16.17861744,15.04744813,18.34600549
03/08/2016,12.86,12.79,15.18,16.18501879,15.05615099,18.34877921
04/08/2016,12.42,12.53,14.47,16.17805629,15.0352257,18.34912368
05/08/2016,11.39,11.85,13.77,15.90424207,14.87004033,18.11157155
08/08/2016,11.5,11.76,14.06,12.02641066,11.16757344,13.75166971
09/08/2016,11.66,11.41,14.19,10.82306387,10.2903196,12.52125692
10/08/2016,12.05,11.69,14.55,9.55524121,9.2449538,10.921658
11/08/2016,11.68,11.62,14.31,8.2955532,8.147140694,9.775918485
12/08/2016,11.55,11.61,13.99,7.308389497,7.200947565,9.124336479
15/08/2016,11.81,11.44,14.01,7.331359581,7.253936179,9.112326779
16/08/2016,12.64,12.1,14.92,7.234082517,7.158486942,9.122648976
17/08/2016,12.19,11.6,14.76,7.086486635,7.053762209,8.85974641
18/08/2016,11.43,11.16,14.15,7.110618891,7.053916074,8.808610265
19/08/2016,11.34,11.09,13.42,5.584918737,5.809182073,7.59172228
22/08/2016,12.27,11.92,14,5.499273205,5.67777148,7.403467514
23/08/2016,12.38,12.11,14.21,5.141503595,5.350636456,7.283231121
24/08/2016,13.45,12.72,15.26,5.360990182,5.434888769,7.544061801
25/08/2016,13.63,12.94,15.36,5.154939744,5.031800549,7.30401186
26/08/2016,13.65,12.97,15.16,5.168200863,5.097778686,7.309140136
29/08/2016,12.94,12.72,15,5.341301396,5.366013778,7.07613439
30/08/2016,13.12,12.64,15.11,5.355100436,5.404716214,7.060264735
31/08/2016,13.42,12.78,15.34,5.255423759,5.440442209,6.197738067
01/09/2016,13.48,12.85,15.39,5.150086599,5.311511543,6.214800176
02/09/2016,11.98,11.65,14.32,5.124826341,5.367957012,6.165722067
06/09/2016,12.02,11.98,14.32,5.123362641,5.27868281,6.439690211
07/09/2016,11.94,12.05,13.89,5.12268414,5.273327883,6.429786571
08/09/2016,12.51,12.06,14.48,5.1513432,5.322634626,6.363280478
09/09/2016,17.5,16.48,17.96,8.765357996,8.157279774,9.683529498
12/09/2016,15.16,13.34,15.31,9.73154128,9.007975098,10.95220739
13/09/2016,17.85,16.55,17.95,10.6321759,9.881565255,11.13170815
14/09/2016,18.139999,16.75,18.3,10.47247238,9.791151868,10.99574395
15/09/2016,16.299999,14.9,16.39,10.83661595,10.17826091,11.84807018
16/09/2016,15.37,14.61,15.14,10.89145478,10.2755234,11.8343711
19/09/2016,15.53,14.86,16.11,10.60217542,9.820657526,11.55050054
20/09/2016,15.92,15.39,16.55,10.59926944,9.819383839,11.5571044
21/09/2016,13.3,13.13,14.98,11.06088793,10.16211051,11.90334875
22/09/2016,12.02,12.08,13.66,11.18939975,10.26522011,12.09029432
23/09/2016,12.29,12.45,13.98,11.22872142,10.30658858,12.18258622
26/09/2016,14.5,14.82,16.44,11.49895328,10.62477992,12.43231727
27/09/2016,13.1,13.52,15.09,11.62148844,10.79778189,12.72739698
28/09/2016,12.39,13.01,15.03,11.61437825,10.86258413,12.61019861
29/09/2016,14.02,14.7,16.23,11.91214241,11.28948888,12.79056241
30/09/2016,13.29,13.76,15.45,12.11716779,11.58607033,12.98383109
03/10/2016,13.57,14.15,15.86,12.14679409,11.59660685,12.99411927
04/10/2016,13.63,14.47,16.25,12.23032252,11.67000839,13.00029408
05/10/2016,12.99,13.94,15.86,12.2805362,11.80407347,13.03222069
06/10/2016,12.84,13.93,15.7,12.18705735,11.76085623,12.86317261
07/10/2016,13.48,14.17,15.66,12.21707644,11.75781684,12.86604694
10/10/2016,13.38,13.63,15.5,12.28126946,11.8123806,12.97385483
11/10/2016,15.36,15.04,17.02,12.71009373,12.11190729,13.64667887
12/10/2016,15.91,15.25,17.23,12.70182262,12.09042405,13.61675889
13/10/2016,16.690001,15.82,17.65,12.71491239,12.08292849,13.6497446
14/10/2016,16.120001,15.48,17.4,12.71504099,12.09594438,13.63113216
17/10/2016,16.209999,15.62,17.58,12.68719995,12.0704008,13.62183216
18/10/2016,15.28,15.06,16.97,12.7830394,12.10935465,13.74869422
19/10/2016,14.41,14.32,16.41,12.7987458,12.12529635,13.74923258
20/10/2016,13.75,13.81,15.63,12.78873581,12.12067945,13.64930078
21/10/2016,13.34,13.78,15.37,10.63204976,10.42636055,11.53424691
24/10/2016,13.02,13.68,14.93,9.840765765,9.771816932,10.89105794
25/10/2016,13.46,14,15.88,8.920564656,8.917826971,10.64637424
26/10/2016,14.24,14.59,16.51,8.933191026,8.915961346,10.70794609
27/10/2016,15.36,15.42,17.33,8.483315684,8.459387444,9.81831531
28/10/2016,16.190001,16.35,18.23,8.460666377,8.341943429,9.990342872
31/10/2016,17.059999,17.29,19.32,8.460738881,8.347117864,9.905888454
01/11/2016,18.559999,18.31,20.66,8.685952772,8.51355775,10.10521652
02/11/2016,19.32,18.58,21.24,8.307297081,8.196230348,9.973511708
03/11/2016,22.08,20.63,22.36,8.19182542,8.059069756,10.14991848
04/11/2016,22.51,21.46,23.03,8.035838337,7.820238432,10.0327953
07/11/2016,18.709999,18,19.66,9.993304876,9.505646855,12.00323071
08/11/2016,18.74,17.93,20.2,9.877903687,9.33460437,11.78046743
09/11/2016,14.38,14.62,17.15,10.27245449,10.0262068,11.83270933
10/11/2016,14.74,14.55,19.07,9.926949382,10.12534593,12.53864641
11/11/2016,14.17,15.02,18.95,9.663097085,9.796758831,12.34052548
14/11/2016,14.48,13.96,19.7,9.61683245,9.764330741,12.69898877
15/11/2016,13.37,13.3,17.6,9.753023338,9.705720583,13.26237111
16/11/2016,13.72,13.61,17.3,9.684058705,9.575139333,13.32522616
17/11/2016,13.35,13.56,16.02,9.777446589,9.588754403,13.48398945
18/11/2016,12.85,13.14,15.51,9.7564256,9.594244188,13.51836748
21/11/2016,12.42,12.66,14.74,9.903652076,9.587952559,13.75301808
22/11/2016,12.41,12.55,14.28,9.244640452,9.107380018,13.10790129
23/11/2016,12.43,12.77,14.26,9.241633457,9.148721881,13.16093117
25/11/2016,12.34,12.81,14.39,9.267578756,9.180051696,13.15872029
28/11/2016,13.15,13.66,15.12,9.391690692,9.195009085,13.17744625
29/11/2016,12.9,13.17,14.94,9.358330861,9.16448052,13.19196251
30/11/2016,13.33,13.5,15.13,9.218563602,9.084233355,13.44896524
01/12/2016,14.07,13.62,17.18,9.252916756,9.120028461,14.21960878
02/12/2016,14.12,13.58,16.99,9.245038038,9.10325823,14.22134855
05/12/2016,12.14,12.32,15.87,9.397696084,9.125715025,14.37181304
06/12/2016,11.79,12.22,15.26,9.34873462,9.057640066,13.96092521
07/12/2016,12.22,12.07,15.2,10.03703579,10.07048922,14.43523793
08/12/2016,12.64,13.21,14.82,10.04386981,10.10538809,14.3255057
09/12/2016,11.75,12.41,14.27,10.15346271,10.31022677,14.42021067
12/12/2016,12.64,12.09,13.87,10.11879007,10.32567501,14.3581856
13/12/2016,12.72,12.29,14.33,10.29471824,10.45723025,14.81483385
14/12/2016,13.19,12.54,14.53,10.37529115,10.46456555,14.69427434
15/12/2016,12.79,12.3,14.21,10.26335421,10.42700552,14.50909206
16/12/2016,12.2,11.77,13.23,10.19560146,10.41731717,14.25159761
19/12/2016,11.71,11.48,13.11,10.20023521,10.41087883,14.25358111
20/12/2016,11.45,11.45,13.08,7.979337549,8.600782593,12.4412126
21/12/2016,11.27,11.36,13.26,7.936116039,8.53523819,12.29958351
22/12/2016,11.43,11.49,13.42,7.277818471,7.514078118,12.26822633
23/12/2016,11.44,11.54,13.24,7.264888012,6.703481331,11.33947312
27/12/2016,11.99,12.31,14.24,7.282793059,6.677390638,11.43603185
28/12/2016,12.95,12.91,15.4,7.674881553,6.863057593,11.26217746
29/12/2016,13.37,13.32,15.56,7.362757439,6.815083621,10.59484567
30/12/2016,14.04,13.88,16.68,7.470347115,6.814467205,10.9437625
03/01/2017,12.85,13.08,16.06,7.747191894,7.01359141,11.11489677
04/01/2017,11.85,12.27,15.18,7.892463592,7.047193601,11.16389782
05/01/2017,11.67,12.04,14.63,7.593706709,6.942059167,10.85578633
06/01/2017,11.32,11.79,13.85,7.636065323,6.929647993,11.09562262
09/01/2017,11.56,12.05,14.22,7.7014558,6.959483583,11.07994275
10/01/2017,11.49,12.05,14.13,7.617436429,6.895864465,11.05372873
11/01/2017,11.26,11.7,13.94,7.508572515,6.99692478,11.06055262
12/01/2017,11.54,11.83,13.86,7.524314314,7.047862663,11.02979534
13/01/2017,11.23,11.73,13.34,7.50408822,7.048217069,10.4385855
17/01/2017,11.87,12.22,13.88,7.484176551,7.02443962,9.398476197
18/01/2017,12.48,12.79,13.51,7.500731207,7.024324123,9.414952205
19/01/2017,12.78,12.74,14.06,7.382999916,7.069749743,9.115486386
20/01/2017,11.54,11.47,13.04,7.381278286,7.185742379,9.119245026
23/01/2017,11.77,11.88,13.49,6.366820216,5.629417085,8.277520559
24/01/2017,11.07,11.16,12.64,6.615482928,5.7866657,8.510147034
25/01/2017,10.81,10.85,12.65,6.798009115,5.850033345,8.708144367
26/01/2017,10.63,10.67,12.64,6.793355475,5.839923687,8.619208567
27/01/2017,10.58,10.56,12.3,6.528412935,5.593876228,7.82898882
30/01/2017,11.88,12.13,13.71,6.333969557,5.606852161,8.079214324
31/01/2017,11.99,12.25,14.29,6.238510881,5.751986814,8.078488562
01/02/2017,11.81,11.93,13.09,6.218445358,5.763870807,8.259172586
02/02/2017,11.93,12.1,13.63,6.194246634,5.735377023,8.179431125
03/02/2017,10.97,11.36,12.78,6.456817266,6.205347099,8.141064826
06/02/2017,11.37,11.39,13.01,6.446636519,6.193331056,8.143870465
07/02/2017,11.29,11.4,13.03,6.424321592,6.208416024,8.161465164
08/02/2017,11.45,11.81,12.92,6.417217149,6.226251518,8.176660825
09/02/2017,10.88,11.22,12.65,6.598162704,6.453737029,8.082290724
10/02/2017,10.85,10.98,12.31,6.223994086,6.401030315,7.788191689
13/02/2017,11.07,10.84,12.31,6.406439164,6.715695904,7.951429399
14/02/2017,10.74,10.72,12.31,6.370652136,6.790956748,7.312148319
15/02/2017,11.97,11.79,12.31,6.052182127,6.735721699,6.953427632
16/02/2017,11.76,11.6,12.31,5.825899087,6.678852036,6.784312165
17/02/2017,11.49,11.33,12.31,5.841907576,6.649999686,6.716299339
21/02/2017,11.57,11.74,12.31,6.013446013,6.792195677,6.408174769
22/02/2017,11.74,11.71,12.56,5.933139004,6.716438392,6.325070266
23/02/2017,11.71,11.71,13.29,5.934381572,6.717864119,6.387533575
24/02/2017,11.47,11.34,12.75,5.89335562,6.563333479,6.356468273
27/02/2017,12.09,12.32,13.19,5.867901796,6.50232338,6.340638357
28/02/2017,12.92,12.94,13.6,5.890947719,6.511310743,6.324272117
01/03/2017,12.54,12.41,12.9,7.047651801,7.713596182,7.082218561
02/03/2017,11.81,11.86,12.71,7.231354995,7.86024594,7.208767624
03/03/2017,10.96,11.26,11.77,7.156783133,7.788760552,7.2249138
06/03/2017,11.24,11.34,12.19,7.153312512,7.695862606,7.226858423
07/03/2017,11.45,11.15,12.13,7.160653721,7.69631546,7.2419197
08/03/2017,11.86,11.68,12.25,6.934937411,7.577483438,6.968933832
09/03/2017,12.3,12.07,12.47,6.537276181,7.230295344,6.357159025
10/03/2017,11.66,11.52,11.9,6.602122904,7.241930683,6.459274109
13/03/2017,11.35,10.37,11.19,6.598200833,7.247334547,6.445765675
14/03/2017,12.3,11.4,11.7,6.439077894,7.054719601,6.105254786
15/03/2017,11.63,7.58,11.28,6.876530143,7.057941072,6.335489056
16/03/2017,11.21,10.56,10.96,6.892130927,7.05034304,6.004049669
17/03/2017,11.28,10.33,10.57,6.900670333,7.055193061,6.000121434
20/03/2017,11.34,10.46,10.31,6.597373713,6.511332758,5.953860149
21/03/2017,12.47,11.98,12.5,7.488786058,7.293481283,7.350251605
22/03/2017,12.81,12.38,12.78,7.508502844,7.273522308,7.525890444
23/03/2017,13.12,12.21,13.7,7.512101364,7.25531116,7.531959336
24/03/2017,12.96,12.31,12.66,7.328832941,7.101673546,7.497017816
27/03/2017,12.5,12.12,12.78,7.26160527,6.993351817,7.473983391
28/03/2017,11.53,10.98,12.12,7.405158344,7.017438889,7.498310854
29/03/2017,11.42,10.99,11.53,7.320272026,6.919357396,7.558780852
30/03/2017,11.54,10.97,11.54,7.226097645,6.820000581,7.377323469
31/03/2017,12.37,11.44,11.75,7.251270544,6.879890663,7.379073802
03/04/2017,12.38,11.59,12.37,7.250569813,6.882047367,7.263837142
04/04/2017,11.79,11.23,12.15,7.03735854,6.69839021,7.137991352
05/04/2017,12.89,12.33,13.14,7.085897322,6.70762887,7.232225757
06/04/2017,12.39,11.86,12.73,7.106892934,6.693342891,7.15374476
07/04/2017,12.87,12.14,13.49,7.097750619,6.692136119,7.130252804
10/04/2017,14.05,12.64,14.22,7.094416129,6.688630311,7.128742358
11/04/2017,15.07,13.98,15.13,7.067178437,6.680105502,7.175981181
12/04/2017,15.77,14.13,15.56,5.952033047,5.242029221,6.474954745
13/04/2017,15.96,14.58,15.9,6.036824806,5.375606938,6.426409344
17/04/2017,14.66,13.71,15.24,6.530992924,5.972394854,6.862266675
18/04/2017,14.42,13.77,15.47,6.516116223,6.141194132,6.837392716
19/04/2017,14.93,14.36,15.47,6.480297222,6.353031943,6.833414257
20/04/2017,14.15,13.04,14.46,6.808332954,6.750605133,7.213311232
21/04/2017,14.63,13.84,14.87,6.861008079,6.764577271,7.210216673
24/04/2017,10.84,10.3,12.06,7.486424686,7.393625184,7.932966274
25/04/2017,10.76,10.36,12.01,7.690992596,8.067484401,8.196332283
26/04/2017,10.85,10.4,11.95,7.629684527,8.049456434,8.177628742
27/04/2017,10.36,10.22,11.11,7.2350744,7.895737476,8.123988253
28/04/2017,10.82,10.49,11.53,7.240958021,7.912922552,8.145888755
01/05/2017,10.11,10.31,12.2,7.248340448,7.916967622,8.48823136
02/05/2017,10.59,10.66,12.95,7.233109249,7.932119892,8.517233734
03/05/2017,10.68,10.73,11.98,6.286588027,7.215109295,7.401411161
04/05/2017,10.46,10.95,12.18,6.264952644,7.215043678,7.152737088
05/05/2017,10.57,10.78,12.31,6.368631344,7.255430373,7.19373367
08/05/2017,9.77,10.41,11.86,6.363941178,7.207031093,7.208593753
09/05/2017,9.96,10.59,12.67,6.36401758,7.195866883,7.25443854
10/05/2017,10.21,10.94,12.34,6.015899589,6.89043917,7.035683227
11/05/2017,10.6,10.84,12.76,6.040284119,6.872910753,6.936706264
12/05/2017,10.4,10.63,12.3,5.995414026,6.811397489,6.948089297
15/05/2017,10.42,10.38,12.03,6.11835731,6.852950613,7.003709601
16/05/2017,10.65,10.42,11.59,6.103066216,6.850587399,7.073485755
17/05/2017,15.59,13.7,16.46,8.0609372,8.553174763,10.14472946
18/05/2017,14.66,13.47,15.66,8.083105013,8.570169267,10.35392266
19/05/2017,12.04,11.09,13.86,8.298853801,8.795547218,10.43453898
22/05/2017,10.93,10.12,12.88,8.429126332,8.883918531,10.71823525
23/05/2017,10.72,10.19,12.75,8.44358804,8.903951505,10.71865524
24/05/2017,10.02,9.71,12.37,8.464154847,8.962991633,10.73388754
25/05/2017,9.99,9.92,12.58,8.49186586,8.97695533,10.9458328
26/05/2017,9.81,9.6,12.26,8.259474667,8.762476815,10.88421066
30/05/2017,10.38,10.28,12.9,7.880918354,8.396143503,10.60507457
31/05/2017,10.41,10.3,12.94,7.836999318,8.248055866,10.60135922
01/06/2017,9.89,9.9,12.69,8.123184901,8.289278949,10.68314361
02/06/2017,9.75,10.04,12.91,7.895788511,7.956953555,10.91118084
05/06/2017,10.07,10.64,13.2,7.854568318,7.950822419,10.91213752
06/06/2017,10.45,11.06,13.96,7.243782493,7.372239192,10.38438328
07/06/2017,10.39,10.83,14.05,7.040090431,6.641256227,10.21916497
08/06/2017,10.16,10.56,13.66,7.039108926,6.636011953,10.21950623
09/06/2017,10.7,10.59,18.13,7.041394749,6.74735434,12.32018633
12/06/2017,11.46,10.61,16.98,7.02525864,6.741917525,12.42113698
13/06/2017,10.42,10.03,15.1,7.128246503,6.849629977,12.38822277
14/06/2017,10.64,9.99,16.01,7.125758675,6.859650446,12.42862546
